TM_KEY_MTH,TM_KEY_WK,CENTER,METRIC_GRP,COMP_CD,PRODUCT_GRP,METRIC_CD,METRIC_NAME,DIMENSION_KPI_FLAG,BG_FLAG,AGG_TYPE,RR_IND,GRY_IND,UOM,PERIOD,ACTUAL_AGG,TARGET_AGG,PPN_TM
202303,2023009,Digitalization,Digitalization,TRUE,All Services,DIS10015,% After-Sales Service via Digital Channels,N,N,N,0,GYR,%,M,13.96,20.0,2023-06-13 08:49:22
202303,2023012,Digitalization,Digitalization,TRUE,All Services,DIS10015,% After-Sales Service via Digital Channels,N,N,N,0,GYR,%,M,15.55,20.0,2023-06-13 08:49:22
202304,2023013,Digitalization,Digitalization,TRUE,All Services,DIS10015,% After-Sales Service via Digital Channels,N,N,N,0,GYR,%,M,14.2,20.0,2023-06-13 08:49:22
202304,2023014,Digitalization,Digitalization,TRUE,All Services,DIS10015,% After-Sales Service via Digital Channels,N,N,N,0,GYR,%,M,14.15,20.0,2023-06-13 08:49:22
202304,2023014,Digitalization,Digitalization,TRUE,Postpaid,DIS10017,% After-Sales Service via Digital Channels : TMH Postpaid,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202304,2023015,Digitalization,Digitalization,TRUE,Postpaid,DIS10017,% After-Sales Service via Digital Channels : TMH Postpaid,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202306,2023023,Digitalization,Digitalization,TRUE,Postpaid,DIS10017,% After-Sales Service via Digital Channels : TMH Postpaid,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202303,2023009,Digitalization,Digitalization,TRUE,Prepaid,DIS10016,% After-Sales Service via Digital Channels : TMH Prepaid,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202303,2023010,Digitalization,Digitalization,TRUE,Prepaid,DIS10016,% After-Sales Service via Digital Channels : TMH Prepaid,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202304,2023013,Digitalization,Digitalization,TRUE,Prepaid,DIS10016,% After-Sales Service via Digital Channels : TMH Prepaid,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202305,2023020,Digitalization,Digitalization,TRUE,Prepaid,DIS10016,% After-Sales Service via Digital Channels : TMH Prepaid,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202306,2023023,Digitalization,Digitalization,TRUE,Prepaid,DIS10016,% After-Sales Service via Digital Channels : TMH Prepaid,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202303,2023010,Digitalization,Digitalization,TRUE,TOL,DIS10018,% After-Sales Service via Digital Channels : TrueOnline,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202304,2023014,Digitalization,Digitalization,TRUE,TOL,DIS10018,% After-Sales Service via Digital Channels : TrueOnline,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202305,2023021,Digitalization,Digitalization,TRUE,TOL,DIS10018,% After-Sales Service via Digital Channels : TrueOnline,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202306,2023022,Digitalization,Digitalization,TRUE,TOL,DIS10018,% After-Sales Service via Digital Channels : TrueOnline,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202305,2023021,Digitalization,Digitalization,TRUE,TVS,DIS10019,% After-Sales Service via Digital Channels : TrueVisions,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202303,2023013,Network Experience,Network,TRUE,Mobile,TNEC10008,% Blackcell : TMH,N,N,A,0,RYG,%,M,2.08,0.9,2023-06-13 08:49:22
202305,2023022,Network Experience,Network,TRUE,TOL,TNEC20004,% Full Port : TOL,N,N,A,0,RYG,%,M,0.76,2.0,2023-06-13 08:49:22
202303,2023009,Digitalization,Digitalization,TRUE,All Services,DIS10011,% Payment via Digital Channels,Y,N,N,0,GYR,%,M,87.01,92.0,2023-06-13 08:49:22
202303,2023011,Digitalization,Digitalization,TRUE,Postpaid,DIS10012,% Payment via Digital Channels : TMH Postpaid,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202303,2023013,Digitalization,Digitalization,TRUE,Postpaid,DIS10012,% Payment via Digital Channels : TMH Postpaid,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202306,2023023,Digitalization,Digitalization,TRUE,TOL,DIS10013,% Payment via Digital Channels : TrueOnline,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202304,2023014,Digitalization,Digitalization,TRUE,TVS,DIS10014,% Payment via Digital Channels : TrueVisions,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202305,2023019,Digitalization,Digitalization,TRUE,TVS,DIS10014,% Payment via Digital Channels : TrueVisions,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202305,2023019,Network Experience,Network,TRUE,TOL,TNEC20002,% Poor Online Network Experience : TOL,Y,N,A,0,RYG,%,M,5.1,4.7,2023-06-13 08:49:22
202303,2023010,Network Experience,Network,TRUE,TOL,TNEC20003,% Preventive within SLA with No Complaint : TOL,N,N,A,0,GYR,%,M,98.12,98.0,2023-06-13 08:49:22
202305,2023019,Network Experience,Network,TRUE,TOL,TNEC20003,% Preventive within SLA with No Complaint : TOL,N,N,A,0,GYR,%,M,97.37,98.0,2023-06-13 08:49:22
202305,2023020,Network Experience,Network,TRUE,TOL,TNEC20003,% Preventive within SLA with No Complaint : TOL,N,N,A,0,GYR,%,M,97.39,98.0,2023-06-13 08:49:22
202305,2023020,Network Experience,Network,TRUE,Mobile,TNEC10002,% Problematic Cell : TMH,Y,N,A,0,RYG,%,M,1.87,1.5,2023-06-13 08:49:22
202305,2023022,Network Experience,Network,TRUE,Mobile,TNEC10002,% Problematic Cell : TMH,Y,N,A,0,RYG,%,M,1.88,1.5,2023-06-13 08:49:22
202303,2023009,Digitalization,Digitalization,TRUE,All Services,DIS10007,% Sales via Digital Channels,Y,N,N,0,GYR,%,M,0.81,5.0,2023-06-13 08:49:22
202305,2023022,Digitalization,Digitalization,TRUE,All Services,DIS10007,% Sales via Digital Channels,Y,N,N,0,GYR,%,M,1.0,5.0,2023-06-13 08:49:22
202304,2023017,Digitalization,Digitalization,TRUE,Postpaid,DIS10008,% Sales via Digital Channels : TMH Postpaid,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202305,2023020,Digitalization,Digitalization,TRUE,Postpaid,DIS10008,% Sales via Digital Channels : TMH Postpaid,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202303,2023009,Digitalization,Digitalization,TRUE,TOL,DIS10009,% Sales via Digital Channels : TrueOnline,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202304,2023013,Digitalization,Digitalization,TRUE,TOL,DIS10009,% Sales via Digital Channels : TrueOnline,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202303,2023010,Digitalization,Digitalization,TRUE,Postpaid,DIS10023,% TMH Postpaid Subs on True iService (Bills & Usage),N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202303,2023011,Digitalization,Digitalization,TRUE,Postpaid,DIS10023,% TMH Postpaid Subs on True iService (Bills & Usage),N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202306,2023023,Digitalization,Digitalization,TRUE,Postpaid,DIS10023,% TMH Postpaid Subs on True iService (Bills & Usage),N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202305,2023018,Digitalization,Digitalization,TRUE,Prepaid,DIS10022,% TMH Prepaid Subs on True iService (Bills & Usage),N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202304,2023013,Digitalization,Digitalization,TRUE,TOL,DIS10024,% TOL Subs on True iService (Bills & Usage),N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202304,2023016,Digitalization,Digitalization,TRUE,TOL,DIS10024,% TOL Subs on True iService (Bills & Usage),N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202303,2023012,Digitalization,Digitalization,TRUE,TVS,DIS10025,% TVS Subs on True iService (Bills & Usage),N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202304,2023017,Digitalization,Digitalization,TRUE,TVS,DIS10025,% TVS Subs on True iService (Bills & Usage),N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202305,2023021,Digitalization,Digitalization,TRUE,All Services,DIS10021,% True Subs on True iService (Bills & Usage),N,N,N,0,GYR,%,M,12.57,90.0,2023-06-13 08:49:22
202303,2023010,New S-Curve,Active Users,TRUE,TDG,TNSC00013,% TrueID on TrueMove H,Y,N,N,0,GYR,%,M,33.59,45.0,2023-06-13 08:49:22
202304,2023014,New S-Curve,Active Users,TRUE,TDG,TNSC00013,% TrueID on TrueMove H,Y,N,N,0,GYR,%,M,33.37,49.0,2023-06-13 08:49:22
202304,2023015,New S-Curve,Active Users,TRUE,TDG,TNSC00013,% TrueID on TrueMove H,Y,N,N,0,GYR,%,M,32.82,49.0,2023-06-13 08:49:22
202304,2023016,New S-Curve,Active Users,TRUE,TDG,TNSC00013,% TrueID on TrueMove H,Y,N,N,0,GYR,%,M,32.82,49.0,2023-06-13 08:49:22
202305,2023019,New S-Curve,Active Users,TRUE,TDG,TNSC00013,% TrueID on TrueMove H,Y,N,N,0,GYR,%,M,33.9,53.0,2023-06-13 08:49:22
202303,2023011,Sales & Revenue,,DTAC,B2B,DB6S020200,%Churn All products : DTAC,N,N,N,0,RYG,%,M,,,2023-06-13 08:49:22
202305,2023018,Sales & Revenue,,DTAC,B2B,DB6S020200,%Churn All products : DTAC,N,N,N,0,RYG,%,M,,,2023-06-13 08:49:22
202305,2023019,Sales & Revenue,,DTAC,B2B,DB6S020200,%Churn All products : DTAC,N,N,N,0,RYG,%,M,,,2023-06-13 08:49:22
202305,2023021,Sales & Revenue,,DTAC,B2B,DB6S020200,%Churn All products : DTAC,N,N,N,0,RYG,%,M,,,2023-06-13 08:49:22
202305,2023022,Sales & Revenue,,DTAC,B2B,DB6S020200,%Churn All products : DTAC,N,N,N,0,RYG,%,M,,,2023-06-13 08:49:22
202305,2023018,Sales & Revenue,,TRUE,B2B,TB6S020200,%Churn All products : TRUE,N,N,N,0,RYG,%,M,,,2023-06-13 08:49:22
202304,2023013,Sales & Revenue,,TRUE,B2B,TB6R020400,%Solutions revenue : TRUE,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202304,2023017,Customer Service Experience & Retention,Experience,TRUE,TOL,TSER32602,24hr Fixed,N,N,N,0,GYR,%,M,96.59,95.0,2023-06-13 08:49:22
202304,2023015,Network Experience,Network,TRUE,Mobile,TNEC10001,5G Leadership : TMH,N,N,A,0,GYR,score,M,2.37,3.0,2023-06-13 08:49:22
202305,2023018,Network Experience,Network,TRUE,Mobile,TNEC10001,5G Leadership : TMH,N,N,A,0,GYR,score,M,,,2023-06-13 08:49:22
202306,2023022,Network Experience,Network,TRUE,Mobile,TNEC10001,5G Leadership : TMH,N,N,A,0,GYR,score,M,,,2023-06-13 08:49:22
202304,2023014,Customer Service Experience & Retention,Experience,DTAC,All Services,DSER02401,Abandoned Call Rate : DTAC,N,N,N,0,RYG,%,M,,,2023-06-13 08:49:22
202304,2023016,Customer Service Experience & Retention,Experience,DTAC,All Services,DSER02401,Abandoned Call Rate : DTAC,N,N,N,0,RYG,%,M,,,2023-06-13 08:49:22
202306,2023023,Customer Service Experience & Retention,Experience,TRUE,All Services,TSER02401,Abandoned Call Rate : TRUE,N,N,N,0,RYG,%,M,2.81,5.0,2023-06-13 08:49:22
202306,2023022,Sales & Revenue,,TRUE,TVS,TB4R000901,Ads/sponsership,N,N,A,0,GYR,baht,M,,,2023-06-13 08:49:22
202304,2023015,Sales & Revenue,,DTAC,B2B,DB6R020100,B2B Total revenue : DTAC,N,N,N,0,GYR,baht,M,,,2023-06-13 08:49:22
202306,2023022,Sales & Revenue,,DTAC,B2B,DB6R020100,B2B Total revenue : DTAC,N,N,N,0,GYR,baht,M,,,2023-06-13 08:49:22
202306,2023023,Sales & Revenue,,DTAC,B2B,DB6R020100,B2B Total revenue : DTAC,N,N,N,0,GYR,baht,M,,,2023-06-13 08:49:22
202303,2023011,Sales & Revenue,,TRUE,B2B,TB6R020100,B2B Total revenue : TRUE,N,N,N,0,GYR,baht,M,,,2023-06-13 08:49:22
202303,2023013,Sales & Revenue,,TRUE,B2B,TB6R020100,B2B Total revenue : TRUE,N,N,N,0,GYR,baht,M,,,2023-06-13 08:49:22
202305,2023018,Sales & Revenue,,TRUE,B2B,TB6R020100,B2B Total revenue : TRUE,N,N,N,0,GYR,baht,M,,,2023-06-13 08:49:22
202304,2023013,Digitalization,,TRUE,,VIN00021,Broadband Subs Share : 3BB,N,N,N,0,GYR,%,M,27.73,,2023-06-13 08:49:22
202306,2023023,Digitalization,,TRUE,,VIN00021,Broadband Subs Share : 3BB,N,N,N,0,GYR,%,M,27.73,,2023-06-13 08:49:22
202303,2023010,Digitalization,,TRUE,,VIN00024,Broadband Subs Share : CAT,N,N,N,0,GYR,%,M,3.04,,2023-06-13 08:49:22
202303,2023013,Digitalization,,TRUE,,VIN00024,Broadband Subs Share : CAT,N,N,N,0,GYR,%,M,3.04,,2023-06-13 08:49:22
202304,2023014,Digitalization,,TRUE,,VIN00024,Broadband Subs Share : CAT,N,N,N,0,GYR,%,M,3.07,,2023-06-13 08:49:22
202304,2023017,Digitalization,,TRUE,,VIN00020,Broadband Subs Share : TOL,N,N,N,0,GYR,%,M,36.55,46.63,2023-06-13 08:49:22
202305,2023022,Digitalization,,TRUE,,VIN00020,Broadband Subs Share : TOL,N,N,N,0,GYR,%,M,36.55,46.63,2023-06-13 08:49:22
202304,2023015,Digitalization,,TRUE,,VIN00023,Broadband Subs Share : TOT,N,N,N,0,GYR,%,M,13.9,,2023-06-13 08:49:22
202305,2023020,Digitalization,,TRUE,,VIN00023,Broadband Subs Share : TOT,N,N,N,0,GYR,%,M,13.9,,2023-06-13 08:49:22
202303,2023010,Digitalization,,TRUE,,VIN00016,Broadband Value Share : 3BB,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202305,2023022,Digitalization,,TRUE,,VIN00016,Broadband Value Share : 3BB,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202303,2023011,Digitalization,,TRUE,,VIN00019,Broadband Value Share : CAT,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202304,2023014,Digitalization,,TRUE,,VIN00019,Broadband Value Share : CAT,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202304,2023014,Digitalization,,TRUE,,VIN00018,Broadband Value Share : TOT,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202305,2023020,Sales & Revenue,Revenue,ALL,Prepaid,B1R000702,CRR : Average MTD Daily Revenue,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202304,2023016,Sales & Revenue,Revenue,DTAC,Prepaid,DB1R000702,CRR : Average MTD Daily Revenue : DTAC,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202305,2023019,Sales & Revenue,Revenue,DTAC,Prepaid,DB1R000702,CRR : Average MTD Daily Revenue : DTAC,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202303,2023012,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000702,CRR : Average MTD Daily Revenue : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202304,2023017,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000702,CRR : Average MTD Daily Revenue : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202306,2023022,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000702,CRR : Average MTD Daily Revenue : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202303,2023010,Sales & Revenue,Sales,DTAC,Postpaid,DB2S000105,CVG : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202303,2023012,Sales & Revenue,Sales,DTAC,Postpaid,DB2S000105,CVG : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202304,2023015,Sales & Revenue,Sales,DTAC,Postpaid,DB2S000105,CVG : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202304,2023017,Sales & Revenue,Sales,DTAC,Postpaid,DB2S000105,CVG : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202305,2023022,Sales & Revenue,Sales,DTAC,Postpaid,DB2S000105,CVG : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202303,2023009,Sales & Revenue,Sales,TRUE,Postpaid,TB2S000105,CVG : TMH,N,N,S,1,GYR,subs,M,6695.0,,2023-06-13 08:49:22
202303,2023009,Sales & Revenue,Sales,ALL,Postpaid,B2S010105,CVG B2C,N,N,S,0,GYR,subs,M,6585.0,,2023-06-13 08:49:22
202304,2023016,Sales & Revenue,Sales,ALL,Postpaid,B2S010105,CVG B2C,N,N,S,0,GYR,subs,M,26744.0,,2023-06-13 08:49:22
202305,2023018,Sales & Revenue,Sales,ALL,Postpaid,B2S010105,CVG B2C,N,N,S,0,GYR,subs,M,8341.0,,2023-06-13 08:49:22
202306,2023022,Sales & Revenue,Sales,DTAC,Postpaid,DB2S010105,CVG B2C : DTAC,N,N,S,0,GYR,subs,M,0.0,,2023-06-13 08:49:22
202303,2023009,Sales & Revenue,Sales,TRUE,Postpaid,TB2S010105,CVG B2C : TMH,N,N,S,0,GYR,subs,M,6585.0,,2023-06-13 08:49:22
202303,2023012,Sales & Revenue,Sales,TRUE,Postpaid,TB2S010105,CVG B2C : TMH,N,N,S,0,GYR,subs,M,37325.0,,2023-06-13 08:49:22
202304,2023016,Sales & Revenue,Sales,TRUE,Postpaid,TB2S010105,CVG B2C : TMH,N,N,S,0,GYR,subs,M,26744.0,,2023-06-13 08:49:22
202306,2023022,Sales & Revenue,Sales,TRUE,Postpaid,TB2S010105,CVG B2C : TMH,N,N,S,0,GYR,subs,M,2907.0,,2023-06-13 08:49:22
202305,2023018,Customer Service Experience & Retention,Experience,DTAC,All Services,DSER02501,Call Center CSAT IVR (Top2Boxes) : DTAC,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202305,2023021,Customer Service Experience & Retention,Experience,DTAC,All Services,DSER02501,Call Center CSAT IVR (Top2Boxes) : DTAC,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202303,2023011,Sales & Revenue,Subs,DTAC,Postpaid,DB2S020202,Churn (Include M2M) : DTAC,N,N,N,0,RYG,subs,M,,,2023-06-13 08:49:22
202303,2023009,Sales & Revenue,Subs,TRUE,Postpaid,TB2S020202,Churn (Include M2M) : TMH,N,N,N,0,RYG,subs,M,,,2023-06-13 08:49:22
202305,2023019,Sales & Revenue,,TRUE,TVS,TB4R000700,Churn Value,N,N,S,0,RYG,baht,M,0.0,,2023-06-13 08:49:22
202305,2023021,Sales & Revenue,,TRUE,TVS,TB4R000700,Churn Value,N,N,S,0,RYG,baht,M,0.0,,2023-06-13 08:49:22
202305,2023018,Network Experience,Network,TRUE,TOL,TNEC20007,Corporate Reliability Index : TOL,N,N,A,0,GYR,score,M,2.21,3.0,2023-06-13 08:49:22
202305,2023018,Digitalization,,TRUE,,VIN00002,Cost & Productivity,N,N,N,0,GYR,score,M,1.0,,2023-06-13 08:49:22
202304,2023016,Digitalization,,TRUE,,VIN00004,Customer Experience,N,N,N,0,GYR,score,M,,,2023-06-13 08:49:22
202305,2023018,Digitalization,Digitalization,TRUE,Corporate,DIS10005,Data Availability,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202305,2023022,Digitalization,Digitalization,TRUE,Corporate,DIS10005,Data Availability,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202306,2023022,Digitalization,Digitalization,TRUE,Corporate,DIS10005,Data Availability,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202304,2023017,Digitalization,Digitalization,TRUE,Corporate,DIS10004,Data Management Integrity,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202306,2023022,Digitalization,,TRUE,,VIN00006,Digitalization,N,N,N,0,GYR,score,M,,,2023-06-13 08:49:22
202304,2023014,Sales & Revenue,,TRUE,TVS,TB4R000802,Downsell,N,N,A,0,RYG,baht,M,,,2023-06-13 08:49:22
202305,2023021,Sales & Revenue,,TRUE,TVS,TB4R000802,Downsell,N,N,A,0,RYG,baht,M,,,2023-06-13 08:49:22
202305,2023022,Sales & Revenue,,TRUE,TVS,TB4R000802,Downsell,N,N,A,0,RYG,baht,M,,,2023-06-13 08:49:22
202303,2023009,Sales & Revenue,Revenue,ALL,Prepaid,B1R000701,FTD : For Today Revenue,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202303,2023012,Sales & Revenue,Revenue,ALL,Prepaid,B1R000701,FTD : For Today Revenue,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202303,2023013,Sales & Revenue,Revenue,ALL,Prepaid,B1R000701,FTD : For Today Revenue,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202304,2023014,Sales & Revenue,Revenue,ALL,Prepaid,B1R000701,FTD : For Today Revenue,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202304,2023015,Sales & Revenue,Revenue,ALL,Prepaid,B1R000701,FTD : For Today Revenue,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202305,2023019,Sales & Revenue,Revenue,ALL,Prepaid,B1R000701,FTD : For Today Revenue,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202305,2023021,Sales & Revenue,Revenue,ALL,Prepaid,B1R000701,FTD : For Today Revenue,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202306,2023022,Sales & Revenue,Revenue,ALL,Prepaid,B1R000701,FTD : For Today Revenue,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202303,2023009,Sales & Revenue,Revenue,DTAC,Prepaid,DB1R000701,FTD : For Today Revenue : DTAC,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202303,2023013,Sales & Revenue,Revenue,DTAC,Prepaid,DB1R000701,FTD : For Today Revenue : DTAC,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202304,2023016,Sales & Revenue,Revenue,DTAC,Prepaid,DB1R000701,FTD : For Today Revenue : DTAC,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202305,2023019,Sales & Revenue,Revenue,DTAC,Prepaid,DB1R000701,FTD : For Today Revenue : DTAC,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202306,2023022,Sales & Revenue,Revenue,DTAC,Prepaid,DB1R000701,FTD : For Today Revenue : DTAC,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202303,2023009,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000701,FTD : For Today Revenue : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202305,2023019,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000701,FTD : For Today Revenue : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202305,2023021,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000701,FTD : For Today Revenue : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202305,2023022,Sales & Revenue,Revenue,TRUE,Prepaid,TB1R000701,FTD : For Today Revenue : TMH,N,N,S,1,GYR,baht,M,0.0,,2023-06-13 08:49:22
202304,2023017,Sales & Revenue,,TRUE,TVS,TB4R000904,Football mngt,N,N,A,0,GYR,baht,M,,,2023-06-13 08:49:22
202305,2023019,Sales & Revenue,,TRUE,TVS,TB4R000904,Football mngt,N,N,A,0,GYR,baht,M,,,2023-06-13 08:49:22
202304,2023013,Sales & Revenue,Sales,ALL,Postpaid,B2S020101,Gross Add (Exclude M2M) B2B,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202304,2023016,Sales & Revenue,Sales,ALL,Postpaid,B2S020101,Gross Add (Exclude M2M) B2B,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202305,2023018,Sales & Revenue,Sales,ALL,Postpaid,B2S020101,Gross Add (Exclude M2M) B2B,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202305,2023021,Sales & Revenue,Sales,ALL,Postpaid,B2S020101,Gross Add (Exclude M2M) B2B,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202303,2023013,Sales & Revenue,Sales,DTAC,Postpaid,DB2S020101,Gross Add (Exclude M2M) B2B : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202305,2023020,Sales & Revenue,Sales,DTAC,Postpaid,DB2S020101,Gross Add (Exclude M2M) B2B : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202305,2023021,Sales & Revenue,Sales,DTAC,Postpaid,DB2S020101,Gross Add (Exclude M2M) B2B : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202306,2023022,Sales & Revenue,Sales,DTAC,Postpaid,DB2S020101,Gross Add (Exclude M2M) B2B : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202303,2023012,Sales & Revenue,Sales,TRUE,Postpaid,TB2S020101,Gross Add (Exclude M2M) B2B : TMH,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202304,2023016,Sales & Revenue,Sales,TRUE,Postpaid,TB2S020101,Gross Add (Exclude M2M) B2B : TMH,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202303,2023009,Sales & Revenue,Sales,ALL,Postpaid,B2S020102,Gross Add (Include M2M) B2B,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202304,2023016,Sales & Revenue,Sales,ALL,Postpaid,B2S020102,Gross Add (Include M2M) B2B,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202303,2023012,Sales & Revenue,Sales,DTAC,Postpaid,DB2S020102,Gross Add (Include M2M) B2B : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202304,2023016,Sales & Revenue,Sales,DTAC,Postpaid,DB2S020102,Gross Add (Include M2M) B2B : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202305,2023019,Sales & Revenue,Sales,DTAC,Postpaid,DB2S020102,Gross Add (Include M2M) B2B : DTAC,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202305,2023019,Sales & Revenue,Sales,TRUE,Postpaid,TB2S020102,Gross Add (Include M2M) B2B : TMH,N,N,S,1,GYR,subs,M,0.0,,2023-06-13 08:49:22
202303,2023009,Customer Service Experience & Retention,Experience,DTAC,All Services,DSER02402,Handled Call Rate : DTAC,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202303,2023012,Customer Service Experience & Retention,Experience,DTAC,All Services,DSER02402,Handled Call Rate : DTAC,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202306,2023023,Customer Service Experience & Retention,Experience,DTAC,All Services,DSER02402,Handled Call Rate : DTAC,N,N,N,0,GYR,%,M,,,2023-06-13 08:49:22
202304,2023016,Customer Service Experience & Retention,Experience,TRUE,All Services,TSER02402,Handled Call Rate : TRUE,N,N,N,0,GYR,%,M,95.29,95.0,2023-06-13 08:49:22
202305,2023019,Customer Service Experience & Retention,Experience,TRUE,All Services,TSER02402,Handled Call Rate : TRUE,N,N,N,0,GYR,%,M,95.75,95.0,2023-06-13 08:49:22
202304,2023013,Sales & Revenue,,DTAC,B2B,DB6R020500,Inflow All products : DTAC,N,N,N,0,GYR,baht,M,,,2023-06-13 08:49:22
